#separator:tab
#html:true
#tags column:3
Die {{c1::Krankenpflegerin::die Krankenschwester}} kümmert sich aufopferungsvoll/&nbsp;hingebungsvoll/leidenschaftlich um die Patienten.	Als Krankenpflegerin auf der Intensivstation trägt sie viel Verantwortung.	
sie ermahnte ihn, die vor ihm liegenden Jahre nicht leichtsinnig zu&nbsp;<strong>vertrödeln</strong>	nutzlos die Zeit verbringen-Zeitverschwendung, vertun (idle away)	
die alten Ideale wurden mehr und mehr entwurzelt; ein&nbsp;<strong>entwurzelter</strong>&nbsp;Mensch	to uproot-<br>etw.&nbsp;mit der Wurzel ausreißen<br>jmdn.&nbsp;der Lebensgrundlage berauben	
auf dem Holzweg sein	sich irren (to be on the wrong track)	
verspeisen	"aufessen<br>einen Apfel, eine Ananas, einen Karpfen, Broiler, eine Portion Eis&nbsp;<span style=""font-weight: 700;"">verspeisen</span>"	
der Maler&nbsp;<strong>schwelgt</strong>&nbsp;in Farben	sich an etw. berauschen, ganz in etw. versunken sein	
löten	Metallteile mit Hilfe einer unter Hitzeeinwirkung verflüssigten Metalllegierung unlöslich miteinander verbinden (solder)	
löchern (wie der mich&nbsp;<strong>löchert</strong>&nbsp;mit seinen Fragen!)	jmdn. dauernd bitten, unaufhörlich fragen (to pester)	
jmdn. dauernd bitten, unaufhörlich fragen (to pester)	freundliches, günstiges Gesinntsein jmdm. gegenüber, freundliche Zuneigung, Gunst	
"der Verschlag (<strong>Bretterverschlag),""e</strong>"	einfacher, kleiner, aus Brettern gezimmerter, abgeteilter Raum oder Schuppen (shack)	
sich verklären (ein&nbsp;<strong>verklärtes</strong>&nbsp;Gesicht; mit&nbsp;<strong>verklärtem</strong>&nbsp;Blick)	bekommt einen beseligten, glücklichen Ausdruck	
ein&nbsp;<strong>mitteilsamer</strong>&nbsp;Mensch	sich anderen leicht mitteilend, gesprächig (communicative)	
veräppeln	hereinlegen, verarschen, irreführen, düpieren	
einen an der Waffel haben	leicht verrückt sein, einen Vogel haben, eine Schraube locker haben	
verfemt	mit dem Ruf, schlecht od. unmoralisch zu sein ≈geächtet, verbannt sein(cuffed von Poliziestin)	
eine Mahnung, Warnung&nbsp;<strong>überhören</strong>	etwas absichtlich nicht hören wollen, etw. nicht zur Kenntnis nehmen, nicht darauf reagieren(geht ins Augen und kommt aus dem anderen)	
er hatte noch ein wenig&nbsp;<strong>Galgenhumor</strong>&nbsp;behalten	Humor, bitteres Lachen bei misslichen Lebensumständen(mr beast Komiker)	
ihr nationales Gefühl&nbsp;<strong>bäumte</strong>&nbsp;sich gegen die Tyrannei, das Joch&nbsp;<strong>auf</strong>	sich empören, widersetzen(against)	
sich (Akk) in Positur setzen, stellen, werfen	in übertriebener Weise versuchen, sich so zu setzen od. zu stellen, dass man gut aussieht (Persona haben)	
für ihn ist das nur ein&nbsp;<strong>Klacks</strong>	leicht zu erledigende Arbeit, Kleinigkeit	
feixen (alles&nbsp;<strong>feixt</strong>&nbsp;über ihn)	breit, grinsend lachen (smirk)	
<em>seine Pläne über Bord werfen</em>;<em>&nbsp;alle Vorsicht über Bord werfen</em>	etwas ganz aufgeben(mit was aufhören)	
ein abgekartetes Spiel treiben	etw. heimlich zum Nachteil eines Dritten verabreden	
eine posthume Ehrung	nach dem Tod erfolgend	
ein pausbäckiger Engel, ein pausbäckiger Trompetenbläser	chubby-cheeked(Schimpanse,n)	
eine naive Antwort belächeln	über etw., jmdn. erheitert lächeln	
Handelt es sich bei den hier&nbsp;<strong>angeschnittenen</strong>&nbsp;Fragen noch um Politik?	zur Sprache bringen (fr. aborder, to broach a subject)	
den Abschied, eine Entscheidung hinauszögern	durch Verzögerung hinausschieben(sich..verschieben),hinausschieben(put off)<br>delay<br>	
das Torschlusspanik	die Angst, etwas zu versäumen (<em>meist</em>&nbsp;etwas, das fürdas Leben wichtig ist)-<strong>to be left on the shelf</strong>	
in der Klemme stecken	in einer schwierigen Lage sein	
zappeln	schnelle, kurze, heftige, stoßartige Hin-und-her-Bewegungen ausführen(moving hands quickly)	
bugsieren	schleppen, wegkarren, ins Schlepptau nehmen(Auto kapput)	
in Mitleidenschaft ziehen	etw., jmdn. zusammen mit anderem beschädigen, beeinträchtigen(Haus zerstört)	
sich auf etwas gefasst machen	etwas (meist: Unangenehmes) zu erwarten haben	
<div><div><div>jemandem aus der Patsche helfen</div></div></div>	jemandem aus Schwierigkeiten heraushelfen	
sich eine Erkältung einfangen/holen	"catch cold-leichte&nbsp;<a href=""https://www.dwds.de/wb/infekti%C3%B6s"">infektiöse</a>&nbsp;Erkrankung der Atemwege, die mit Schnupfen, Hals- und Kopfschmerzen und oft mit erhöhter Temperatur verbunden ist"	
das Wehwehchen	leichte Schmerzen, die nicht ernsthaft sind (meist bei Menschen benutzt, die oft über Schmerzen klagen, aber eigentlich gesund sind)	
aus dem Stegreif	ohne Vorbereitung, improvisiert	
a) Die gestrige Aufführung wurde von sämtlichen Kritikern&nbsp;<em>verrissen. <br>b)&nbsp;</em>Sie erschrak,&nbsp;<em>verriss</em>&nbsp;das Steuer und kam so von der Fahrbahn ab.<em>)</em>	a) scharf kritisieren <br>b) das Steuer eines Fahrzeugs ruckartig herumreißen, so dass eine (unerwünschte) starke Richtungsänderung erfolg	
einreißen	<em>einen Riss in etw. machen(mittellücke schaffen)</em>	
sich das Maul über jemanden zerreißen	schlecht über jemanden in dessen Abwesenheit reden	
Sie war so schön, ich konnte meinen Blick nicht von ihr&nbsp;<em>losreißen; ich kann mich nicht von ihm losreißen)</em>	sich von etwas lösen, was ihn/sie fasziniert	
sie&nbsp;<strong>setzte</strong>&nbsp;sich über die aufkommenden Bedenken&nbsp;<strong>hinweg)</strong>	etw. etwas unbeachtet lassen(illegal Drogen)	
sich wacker&nbsp;<strong>schlagen, sich beim Wettbewerb gut schlagen, sich trefflich schlagen</strong>	sich gut behaupten	
nicht die leiseste Ahnung haben	keinen blassen Schimmer haben	
jemandem beipflichten	zustimmen	
eine Ordnungsstrafe aufgebrummt bekommen	jemandem eine Strafe auferlegen	
bei jemandem einen Stein im Brett haben	bei jemandem beliebt sein-famous	
minderbemittelt	arm, besitzlos, finanzschwach	
ein Gemälde ersteigern	bei einer Versteigerung erwerben	
das Naturtalent,e	Person, die eine bestimmte Sache von Natur aus gut beherrscht-aus Geborenheit	
eine polemische Glosse	kurze, kommentatorische Abhandlung spöttelnder Art in einer Zeitung;	
sich zanken	sich streiten, sich zoffen	
Auf die Dauer ist es gefährlich, auf einem Land immer nur herumzuhacken	an jmdm. fortwährend etw. auszusetzen haben, jmdn. hartnäckig kritisieren	
die Affäre, der Skandal, Bankrott sollte&nbsp;<strong>vertuscht</strong>&nbsp;werden	kaschieren, verschleiern(shushhh)-als Geheimnis bleiben	
quirlig	sehr lebhaft und unruhig, in ständiger Bewegung-bewegungslustvoll	
etwas anpeilen	<strong><em>in den Fokus nehmen</em></strong>	
sich in jemanden hineinversetzen	jemanden gut verstehen, etwas nachfühlen können-bei der Seite eines bleiben	
fußen auf D	basieren auf akk	
sich einkriegen	<div>(sich) (wieder) beruhigen-Kraft nehmen</div><div><div></div></div>	
schusselig	zerstreut, vergesslich, ungeschickt (jemand, der sich nicht konzentrieren kann und deswegen Dinge vergisst und Fehler macht)	
baff sein	sehr überrascht sein-beeindruckend von	
die kleinen Betriebe konnten mit den großen nicht mehr&nbsp;<strong>mithalten</strong>	konkurrieren-einmischen-integrieren werden	
er versuchte, einen Blick des Mädchens zu&nbsp;<strong>erhaschen</strong>	<div>etw. zufällig sehen, hören plötzlich</div>	
anreißen	etwas kurz od. oberflächlich besprechen od. im Gespräch behandeln	
auf Biegen und Brechen	etwas unter allen Umständen tun, um jeden Preis	
schwadronieren	wortreich, laut und lebhaft, unbekümmert, oft auch aufdringlich reden, von etwas erzählen-yapping	
sich (D) seine Chancen ausrechnen	kalkulieren	
der Schmöker (schmökern)	(dickes und) inhaltlich nicht besonders wertvolles Buch zur Unterhaltung	
der Stoff ist beim Waschen&nbsp;<strong>eingelaufen</strong>	schrumpfen, eingehen	
raunzen	jammern auf, klagen, nörgeln	
<strong><em>etwas (von etwas) abzwacken</em></strong>	von einer (kleinen) Geldsumme noch etwas Geld für einen anderen Zweck wegnehmen	
die Moneten (p.l.)	monetäres Mittel-Aufenhalt	
die zwei Parteien&nbsp;<strong>paktierten</strong>&nbsp;lange Zeit miteinander	mit jmdm. eine Vereinbarung, Übereinkunft treffen, gemeinsame Sache machen für einen vorgesagten Zeitraum	
auf jemanden hereinfallen (auf einen Betrüger, auf einen Trick)	von jemandem/ durch etwas getäuscht od. betrogen werden(magisch)	
so etwas ist mir noch nicht untergekommen	verwendet, um Erstaunen, Entrüstung<em>&nbsp;o. Ä.</em>&nbsp;auszudrücken	
jemandem etwas unterjubeln; untergejubelt	dafür sorgen, dass jemand (ohne es zu bemerken) etwasbekommt, das er nicht haben will / etwas unauffällig zuschieben	
die Brust, das Haupt entblößen	die Bedeckung von einem Körperteil wegnehmen, sodass er bloß ist	
<div><div><div>erbost (über)</div></div></div>	sehr verärgert; zornig, wütend auf	
<strong>Hader</strong>&nbsp;säen, mit jmdm.<strong>Hader</strong>&nbsp;suchen, in&nbsp;<strong>Hader</strong>&nbsp;liegen(der)	Streit, Zank, starke und heftig ausgetragene Meinungsverschiedenheit	
du musst dich in deine gute&nbsp;<strong>Kluft</strong>&nbsp;werfen	Kleidung für den Dienst, Sport, Anzug, Uniform	
sein&nbsp;<strong>Dünkel</strong>&nbsp;stößt alle Mitarbeiter ab; eitler Dünk(der)	übertrieben hohe Meinung von sich selbst, Hochmut	
lechzen nach	ein starkes Verlangen nach etwas haben ≈ nach etwasdürsten, etwas begehren	
schalten und walten, wie man will	selbst bestimmen können, was man tut	
<b>{{c1::Funkenflug::Glitzer-Echo / Magie-Impuls}}</b>: Nach einem gewirkten Zauber <b>{{c2::verstärkt::intensiviert / bufft}}</b> Zoe ihren nächsten Angriff durch <b>{{c3::zusätzlichen::ergänzenden}}</b> magischen Schaden.		
<b>{{c1::Wanderstern::Sternen-Projektil / Flug-Nuke}}</b>: Zoe feuert ein Geschoss, das sie <b>{{c2::umlenken::re-aktivieren / steuern}}</b> kann, wobei der Schaden mit der <b>{{c3::Distanz::zurückgelegten Strecke}}</b> massiv ansteigt.		
<b>{{c1::Zauberklau::Magie-Raub / Relikt-Diebstahl}}</b>: Ermöglicht es Zoe, die <b>{{c2::Hinterlassenschaften::Überreste / Drops}}</b> gegnerischer Beschwörerzauber <b>{{c3::aufzulesen::einzusammeln}}</b> und für sich zu nutzen.		
<b>{{c1::Schlafblasen-Alarm::Schlummer-Sphäre / Sedierungs-Blase}}</b>: Ein Projektil, das Gegner <b>{{c2::schläfrig::benommen}}</b> macht und schließlich <b>{{c3::unbeweglich::kampfunfähig / in Tiefschlaf}}</b> versetzt, wobei der Folgeschaden erhöht wird.		
<b>{{c1::Portalabenteuer::Dimensions-Sprung / Phasen-Kurztrip}}</b>: Ein kurzer <b>{{c2::Positionswechsel::Teleport}}</b>, bei dem Zoe nach exakt einer Sekunde an ihren <b>{{c3::Ursprung::Ausgangspunkt}}</b> zurückkehrt.		
<b>{{c1::Ruf des Reisenden::Wanderer-Aufruf / Geister-Sog}}</b>: Bard zieht <b>{{c2::Meeps::spirituelle Helfer}}</b> an, die seine Angriffe <b>{{c3::verstärken::modifizieren}}</b>. Durch das <b>{{c4::Einsammeln::Auflesen / Absorbieren}}</b> von Glocken generiert er <b>{{c5::Erfahrung::Routine}}</b>, Mana und Lauftempo außerhalb des Kampfes.		
<b>{{c1::Kosmische Bindung::Sternen-Koppelung / Äther-Kette}}</b>: Ein Projektil, das beim ersten Treffer <b>{{c2::verlangsamt::entschleunigt}}</b>. Erzeugt es eine <b>{{c3::Kollision::Verbindung}}</b> mit einer Mauer oder einem zweiten Ziel, werden die Opfer <b>{{c4::betäubt::immobilisiert / gestunnt}}</b>.		
<b>{{c1::Schrein des Beschützers::Hüter-Heiligtum / Regenerations-Quelle}}</b>: Platziert eine <b>{{c2::Heilquelle::Genesungs-Station}}</b>, deren Wirkung über Zeit <b>{{c3::ansteigt::intensiviert / skaliert}}</b> und beim ersten Kontakt mit einem Verbündeten <b>{{c4::aufgebraucht wird::verschwindet}}</b>.		
<b>{{c1::Magische Reise::Dimensions-Transit / Äther-Tunnel}}</b>: Erschafft einen <b>{{c2::Durchgang::Korridor}}</b> durch das Terrain, den <b>{{c3::beide Teams::Freund und Feind}}</b> für eine einseitige Fortbewegung nutzen können.		
"<blockquote><div><b>{{c1::Innehalten::Kosmische Starre / Zeit-Arrest}}</b>: Bard schleudert Energie, die alle Einheiten und Gebäude am Zielort in <b>{{c2::Stase::den ""Gold-Status"" / Unverwundbarkeit}}</b> versetzt, wodurch sie für kurze Zeit <b>{{c3::handlungsunfähig::isoliert / eingefroren}}</b> sind.</div></blockquote>"		
<b>{{c1::Siegesschrei::Triumphgebrüll / Regenerations-Ruf}}</b>: Alistar <b>{{c2::generiert::sammelt / lädt auf}}</b> Energie durch Betäubungen oder Kills in der Nähe, um sich und Verbündete bei voller Aufladung <b>{{c3::wiederherzustellen::zu heilen / zu verarzten}}</b>.		
<b>{{c1::Pulverisieren::Bodenstampfer / Aufprall-Schock}}</b>: Ein Schlag auf den Boden, der Gegner <b>{{c2::hochwirft::in die Luft schleudert / airborne setzt}}</b> und dabei <b>{{c3::Flächenschaden::AoE-Schaden}}</b> verursacht.		
<b>{{c1::Kopfstoß::Rammbock / Verdrängungs-Ansturm}}</b>: Alistar rammt ein Ziel, um es mit <b>{{c2::Wucht::Kraft}}</b> nach hinten zu <b>{{c3::katapultieren::stoßen / verdrängen}}</b>.		
<blockquote><div><b>{{c1::Trampeln::Stampf-Welle / Belagerungs-Schritte}}</b>: Alistar ignoriert die <b>{{c2::Kollisionsabfrage::Einheiten-Interaktion}}</b> und sammelt Stapel, bis sein nächster Schlag den Gegner <b>{{c3::immobilisiert::betäubt / für kurze Zeit festsetzt}}</b>.</div></blockquote><div></div>		
<b>{{c1::Unbeugsamer Wille::Eiserne Instanz / Ultimative Standhaftigkeit}}</b>: Alistar <b>{{c2::reinigt::befreit}}</b> sich von sämtlichen Crowd Control (CC) Effekten und wird durch eine massive <b>{{c3::Schadensreduktion::Resistenz-Erhöhung}}</b> extrem zäh.		
<b>{{c1::Geschickter Kämpfer::Gewandter Duellant / Wendiger Krieger}}</b>: Fizz ignoriert die <b>{{c2::Kollisionsabfrage::Einheiten-Interaktion}}</b> und erleidet durch seine Zähigkeit eine <b>{{c3::pauschale::festgelegte / konstante}}</b> Schadensminderung aus allen Quellen.		
<b>{{c1::Seeigelstoß::Stachel-Ansturm / Durchstoß}}</b>: Ein gezielter Dash, bei dem Fizz durch sein Opfer <b>{{c2::hindurchgleitet::springt}}</b> und dabei sowohl magischen Schaden als auch <b>{{c3::Treffereffekte::On-Hit-Effekte}}</b> appliziert.		
<b>{{c1::Seestein-Dreizack::Giftspeer-Affekt / Maritimer Dreizack}}</b>: Verursacht eine Blutung (<b>{{c2::Schaden über Zeit::DoT / Damage over Time}}</b>) und ermöglicht einen <b>{{c3::verstärkten::ermächtigten}}</b> Folgeschlag, der kurzzeitig seinen Grundschaden erhöht.		
<b>{{c1::Verspielt / Täuscher::Trickser-Sprung / Speer-Akrobatik}}</b>: Fizz wird <b>{{c2::unangreifbar::nicht anvisierbar / untargetable}}</b>, während er auf seinem Dreizack balanciert, bevor er mit einer <b>{{c3::Schockwelle::Einschlag / AoE}}</b> oder einem zweiten Sprung landet.		
<b>{{c1::Köder auswerfen::Hai-Alarm / Raubfisch-Köder}}</b>: Ein Fernkampf-Skillshot, der das Ziel <b>{{c2::markiert::anheftet}}</b>. Nach einer Verzögerung bricht ein Hai hervor, der Gegner <b>{{c3::hochschleudert::in die Luft wirft / airborne setzt}}</b> und massiven magischen Schaden anrichtet.		
<b>{{c1::Ionischer Eifer::Ionian Fervor / Klingen-Rausch}}</b>: Das Treffen von Fähigkeiten gewährt Irelia <b>{{c2::stapelbares::kumulatives}}</b> Angriffstempo. Auf maximalen Stacks wird ihr Kit durch <b>{{c3::On-Hit-Schaden::zusätzlichen Trefferschaden}}</b> massiv verstärkt.		
<b>{{c1::Stürmende Klinge::Klingen-Ansturm / Klingen-Dash}}</b>: Ein Dash, der Irelia <b>{{c2::regeneration::Heilung}}</b> gewährt. Bei einem Kill oder einem Treffer auf markierte Ziele erfolgt ein <b>{{c3::Reset::Sofort-Abschluss der Abklingzeit}}</b>.		
<b>{{c1::Tanzender Widerstand::Defensiv-Tanz / Klingen-Schirm}}</b>: Während Irelia einen Schlag <b>{{c2::kanalisiert::auflädt / konzentriert}}</b>, profitiert sie von erheblicher <b>{{c3::Schadensreduktion::Mitigation}}</b> gegenüber physischen Angriffen.		
<blockquote><div><b>{{c1::Makelloses Duett::Klingen-Zange / Synchron-Schnitt}}</b>: Irelia platziert zwei Projektile, die beim Aufeinandertreffen Gegner <b>{{c2::betäuben::immobilisieren}}</b> und mit einer <b>{{c3::Markierung::Brandmarkung}}</b> für ihre Q-Fähigkeit versehen.</div></blockquote><div></div>		
<b>{{c1::Eine Klingenlänge voraus::Klingen-Sperrfeuer / Vanguard’s Edge}}</b>: Ein flächendeckender Angriff, der eine <b>{{c2::Barriere::Klingen-Mauer}}</b> bildet. Diese verlangsamt Feinde und belegt sie mit dem <b>{{c3::Mal::Zeichen}}</b>, um mehrere Resets zu ermöglichen.		
<b>{{c1::Unersättlichkeit::Mordlust / Voracity}}</b>: Kills oder Assists gewähren Katarina massive <b>{{c2::Abklingzeit-Reduktion::Resets}}</b>. Das Aufheben eines Dolches löst zudem einen <b>{{c3::Wirbelangriff::AoE-Schlag}}</b> aus, der magischen Schaden verursacht.		
<blockquote><div><b>{{c1::Tanzende Klinge::Dolch-Wurf / Klingen-Abpraller}}</b>: Ein Projektil, das zwischen Zielen <b>{{c2::herumspringt::kaskadiert}}</b>, bevor es an einer festen Position hinter dem ersten Ziel als <b>{{c3::Auffangobjekt::Drop / Pickup}}</b> liegen bleibt.</div></blockquote><div></div>		
<b>{{c1::Vorbereitung::Positionierung / Dolch-Deposit}}</b>: Katarina platziert einen Dolch <b>{{c2::stationär::direkt über sich}}</b> und gewinnt kurzzeitig an <b>{{c3::Agilität::Lauftempo / Movement Speed}}</b>, um den nächsten Angriff vorzubereiten.		
<blockquote><div><b>{{c1::Blitzschritt::Shunpo / Klingen-Teleport}}</b>: Ein sofortiger <b>{{c2::Positionswechsel::Blink}}</b> zu einer Einheit oder einem Dolch, der bei Kontakt mit einem Dolch die eigene <b>{{c3::Wiederaufladezeit::Abklingzeit}}</b> fast vollständig zurücksetzt.</div></blockquote><div></div>		
<blockquote><div><b>{{c1::Todes-Lotus::Klingen-Wirbel / Death Lotus}}</b>: Eine stationäre <b>{{c2::Kanalisierung::Channel-Ability}}</b>, die drei Ziele mit einem Hagel aus Messern bombardiert und dabei <b>{{c3::Heilungsverminderung::Klaffende Wunden / Anti-Heal}}</b> appliziert.</div></blockquote><h3></h3>		
<b>{{c1::Angeborener Tarnzauber::Natürliche Mimikry / Gestaltwandlung}}</b>: Neeko kann die <b>{{c2::Erscheinung::Identität / Form}}</b> einer verbündeten Einheit annehmen. Die Täuschung bricht bei harter <b>{{c3::Massenkontrolle::CC}}</b>, dem Einsatz von Kampf-Skills oder bei zu hohem erlittenem Schaden.		
<blockquote><div><b>{{c1::Blühende Bombe::Explosive Saat / Kaskaden-Blüte}}</b>: Ein geworfenes Samenkorn, das bei einem Kill oder Championtreffer bis zu zweimal <b>{{c2::erneut aufblüht::re-detoniert / nachschlägt}}</b>, um zusätzlichen <b>{{c3::Flächenschaden::AoE-Schaden}}</b> zu verursachen.</div></blockquote><div></div>		
<b>{{c1::Formspalter::Phantom-Klon / Trugbild-Lauf}}</b>: Gewährt passiv Bonus-Schaden bei jedem dritten Schlag. Aktiv erzeugt Neeko ein <b>{{c2::Abbild::Double / Duplikat}}</b>, das sie steuern kann, um Gegner zu <b>{{c3::verwirren::täuschen / baiten}}</b>.		
<b>{{c1::Stachelschlinge::Ranken-Fessel / Fesselndes Netz}}</b>: Ein Projektil, das Ziele <b>{{c2::festhält::rootet / fixiert}}</b>. Fliegt es durch Gegner hindurch, wird es <b>{{c3::effektiver::stärker / schneller}}</b> und die CC-Dauer erhöht sich merklich.		
<b>{{c1::Knallblüte::Kosmischer Schock / Blütenschlag}}</b>: Neeko kanalisiert Energie und springt hoch, um Gegner <b>{{c2::hochzuschleudern::airborne zu setzen}}</b> und beim Aufprall zu <b>{{c3::betäuben::stunnen}}</b>. Die Vorbereitung bleibt bei aktiver Tarnung für Feinde <b>{{c4::unsichtbar::verborgen}}</b>.		
<b>{{c1::Verdammnis::Seelenernte / Ewige Knechtschaft}}</b>: Thresh sammelt die <b>{{c2::Essenzen::Seelen / Überreste}}</b> gefallener Gegner, wodurch er eine <b>{{c3::permanente Skalierung::fortlaufende Steigerung}}</b> seiner Rüstung und Magiestärke erfährt.		
<blockquote><div><b>{{c1::Todesurteil::Haken-Wurf / Kettengriff}}</b>: Thresh fixiert ein Ziel und zieht es <b>{{c2::schrittweise::ruckartig}}</b> zu sich. Eine Reaktivierung bewirkt, dass er sich selbst zum <b>{{c3::Aufenthaltsort::Standpunkt}}</b> des Gegners katapultiert.</div></blockquote><div></div>		
<b>{{c1::Dunkler Weg::Laternen-Rettung / Schutz-Relikt}}</b>: Thresh platziert eine Laterne, die Verbündete <b>{{c2::abschirmt::mit einem Schild schützt}}</b>. Ein Klick auf das Objekt ermöglicht einen sofortigen <b>{{c3::Positionswechsel::Transport / Dash}}</b> zu Thresh.		
<b>{{c1::Auspeitschen::Kettenschwung / Flay}}</b>: Passiv lädt sich sein Angriffsschaden auf. Aktiv werden Gegner in Wirkrichtung <b>{{c2::verdrängt::umgestoßen / weggeschleudert}}</b>, was entweder zur <b>{{c3::Distanzierung::Abwehr / Peel}}</b> oder zum Heranziehen genutzt werden kann.		
<b>{{c1::Die Box::Geister-Gefängnis / Spektraler Käfig}}</b>: Thresh erschafft eine fünfeckige Barriere. Gegner, die die Mauern <b>{{c2::touchieren::durchbrechen}}</b>, erleiden massiven Schaden und eine extreme <b>{{c3::Verlangsamung::Entschleunigung}}</b>.		
<b>{{c1::Blutroter Pakt::Hämoglobin-Abkommen / Vital-Symbiose}}</b>: Vladimirs Überlebensfähigkeit und seine magische Macht stehen in einer <b>{{c2::Wechselwirkung::Symbiose / Korrelation}}</b>. Er wandelt <b>{{c3::Bonus-HP::zusätzliches Leben}}</b> in Fähigkeitsstärke um und generiert im Gegenzug durch seine Zauberkraft <b>{{c4::ergänzende::zusätzliche}}</b> Lebenspunkte, wobei dieser Effekt nicht <b>{{c5::kumulativ::mit sich selbst stapelbar}}</b> ist.		
<blockquote><div><b>{{c1::Transfusion::Lebensentzug / Blut-Aderlass}}</b>: Vladimir entzieht dem Gegner Vitalität. Nach zwei Aktivierungen gerät er in einen <b>{{c2::Blutrausch::gestärkten Zustand / Empowered-Status}}</b>, bei dem die nächste Heilung und der Schaden <b>{{c3::massiv skaliert::erheblich gesteigert}}</b> sind.</div></blockquote><div></div>		
<blockquote><div><b>{{c1::Blutlache::Sanguinischer Pool / Blut-Eintauchen}}</b>: Vladimir wird für 2 Sekunden <b>{{c2::unangreifbar::nicht anvisierbar / untargetable}}</b>. Während er am Boden gleitet, <b>{{c3::absorbiert::stiehlt / saugt}}</b> er Leben von Feinden, die über ihm stehen, und verlangsamt sie.</div></blockquote><div></div>		
<b>{{c1::Wogen aus Blut::Blut-Reservoir / Hämo-Explosion}}</b>: Vladimir opfert eigene Trefferpunkte, um ein <b>{{c2::Geschoss-Feld::Blut-Depot}}</b> aufzuladen. Bei der Entfesselung verursacht er <b>{{c3::Umgebungsschaden::AoE / Rundum-Schaden}}</b>, der jedoch von Hindernissen abgefangen werden kann.		
<b>{{c1::Blutseuche::Hämo-Plage / Infektions-Fluch}}</b>: Eine Infektion, die den <b>{{c2::erlittenen Schaden::Schadens-Input}}</b> betroffener Ziele erhöht. Nach einer Verzögerung erfolgt eine heftige Detonation, die Vladimir pro getroffenem Champion <b>{{c3::regeneriert::heilt / sanierte}}</b>.		
<b>{{c1::Nova-Impuls::Erschütterungs-Schlag / Kosmische Entladung}}</b>: Ein platziertes Gestirn wird reaktiviert, um nach einer kurzen <b>{{c2::Latenz::Verzögerung / Aufladezeit}}</b> alle Gegner im Radius zu <b>{{c3::betäuben::konfusionieren / zu erschüttern}}</b>.		
<blockquote><div><b>{{c1::Sternnebel::Astraler Schleier / Nebelwand}}</b>: Verwandelt einen Stern in einen <b>{{c2::Sichtschutz::Rauch / Smoke}}</b>. Durch das <b>{{c3::Zerstreuen::Rückrufen / Dissipieren}}</b> wird der Stern kurzzeitig durch eine <b>{{c4::Finte::Täuschung / Fake-Smoke}}</b> ersetzt, bevor er wieder verfügbar ist.</div></blockquote><div></div>		
<b>{{c1::Gravitationsbrunnen::Singularität / Schwerkraft-Sog}}</b>: Erzeugt ein Feld, das Spieler unaufhaltsam zum <b>{{c2::Zentrum::Mittelpunkt / Epizentrum}}</b> zieht. Die anschließende Explosion macht alle betroffenen Ziele <b>{{c3::verwundbar::anfällig / instabil}}</b>, wodurch sie doppelten Schaden erleiden.		
<blockquote><div><b>{{c1::Astralform::Geisteszustand / Metaphysische Ebene}}</b>: Ermöglicht das Platzieren von Sternen. Die <b>{{c2::Kosmische Spaltung::Dimensionale Barriere / Weltraum-Wand}}</b> erschafft eine unendliche Mauer, die nicht nur <b>{{c3::Projektile::Kugeln / Geschosse}}</b> blockiert, sondern auch sämtliche Geräusche massiv <b>{{c4::dämpft::isoliert / abschirmt}}</b>.</div></blockquote>		
<b>{{c1::Blitzladung::Blendstrahl / Flash-Point}}</b>: Eine durch Wände dringende Explosion, die Gegner <b>{{c2::blind::orientierungslos / geblendet}}</b> zurücklässt. Das Timing ist entscheidend, um den <b>{{c3::Sichtkegel::Blickwinkel}}</b> der Feinde perfekt zu treffen.		
<b>{{c1::Verwerfungslinie::Seismischer Schock / Erdbeben-Spalte}}</b>: Eine aufladbare Druckwelle, die Spieler in einer geraden Linie <b>{{c2::kampfunfähig::desorientiert / dazed}}</b> macht. Die Reichweite lässt sich durch das Halten der Taste <b>{{c3::skalieren::ausdehnen / vergrößern}}</b>.		
<blockquote><div><b>{{c1::Nachbeben::Fusions-Detonation / Wand-Durchbruch}}</b>: Sendet eine verzögerte, aber <b>{{c2::verheerende::tödliche / schwere}}</b> Ladung durch Hindernisse. Sie dient primär dazu, Gegner aus ihrer <b>{{c3::Deckung::Position / Verankerung}}</b> zu zwingen.</div></blockquote><div></div>		
<blockquote><div><b>{{c1::Thors Hammer::Rolling Thunder / Tektonisches Beben}}</b>: Eine gewaltige <b>{{c2::Kaskade::Wellen-Abfolge}}</b>, die in einem großen Kegel durch jegliches Terrain bricht. Getroffene Ziele werden <b>{{c3::hochgeworfen::in die Luft katapultiert / airborne gesetzt}}</b> und massiv betäubt.</div></blockquote>		
<b>{{c1::Brandbeschuss::Feuer-Granate / Molly}}</b>: Ein Granatwerfer, der eine <b>{{c2::Inzendiarladung::Brandladung}}</b> abfeuert. Am Boden entsteht ein <b>{{c3::Flammenteppich::Brandherd / Glutzone}}</b>, der Gegnern massiven Schaden über Zeit zufügt.		
<b>{{c1::Rauch am Himmel::Sky-Smokes / Taktische Vernebelung}}</b>: Brimstone nutzt eine digitale Karte, um <b>{{c2::Sichtbarrieren::Rauchwolken / Smokes}}</b> zu koordinieren. Diese langanhaltenden Wolken <b>{{c3::obskurieren::verhüllen / blockieren}}</b> die Sichtlinien der Verteidiger.		
